approved,sponsor,nickname,gender,country,state,city,adsource,seeking,dob
1,0,lollipop4202008,2,1,33,Fort Drum,22,3,1984-08-18
1,1311,lordknows,2,1,33,Corona,4,2,1978-10-15
1,0,LostinNewYork2008,2,1,33,Middletown,4,2,1970-06-04
1,0,mansor99,2,1,33,Malverne,24,3,1962-12-21
1,1088,MARIOLOGO,2,1,33,Hauppauge,6,2,1973-10-24
1,0,markny1,2,1,33,Brooklyn,12,2,1978-04-04
1,0,maxesson,2,1,33,Rockville Centre,2,2,1951-06-12
1,0,maxq2,2,1,33,Niagara Falls,25,2,1984-02-02
1,1761,mdjd08,2,1,33,New York,12,2,1967-02-13
0,0,Michael252,2,1,33,New York,3,2,1978-01-01
1,1716,MichaelT7,2,1,33,Rochester,13,2,1971-03-20
1,0,Mickely,2,1,33,Floral Park,3,2,1981-05-08
1,0,mikekirkuk,2,1,33,Brooklyn,4,2,1970-11-03
1,0,mill2010,2,1,33,Bedford Hills,10,2,1981-09-15
1,0,MimiToo,1,1,33,New York,27,1,1960-08-26
1,0,mismit2,2,1,33,Bronx,15,2,1975-04-06
1,0,missperfektkitty,1,1,33,Buffalo,25,4,1976-08-22
1,0,mjf2112,2,1,33,West Hempstead,12,2,1971-07-31
1,0,mmeyers,2,1,33,Buffalo,12,2,1977-06-04
1,1839,mohannad_26_4,2,1,33,Baldwin,2,3,1987-04-26
1,1311,monsieur1,2,1,33,Jackson Heights,3,2,1988-05-12
1,0,mpoisb,1,1,33,Buffalo,2,1,1970-07-19
1,0,mrfantastik,2,1,33,Astoria,15,3,1985-10-04
1,0,mysterr0w3r,2,1,33,Boston,12,2,1989-03-03
1,0,naraslightfever,1,1,33,Buffalo,6,1,1974-11-08
1,0,neo12144,2,1,33,Selkirk,12,2,1980-01-01
1,1685,nf_dude,2,1,33,Niagara Falls,6,2,1961-05-11
1,0,nick2111,2,1,33,Bayside,6,2,1980-04-10
1,0,night_vision,2,1,33,Long Island City,12,2,1973-01-20
0,0,NikolaBG,2,1,33,Floral Park,3,2,1980-11-15
1,0,noelg320,2,1,33,Buchanan,17,2,1987-09-17
1,0,ny_guy4fun,2,1,33,New York,12,2,1978-07-28
1,0,nyyankees888,2,1,33,Whitestone,24,2,1972-10-02
1,0,oceanpeace,2,1,33,Long Island City,6,2,1978-03-05
1,0,Ohiknee,2,1,33,Manorville,12,2,1976-12-17
1,1311,oilslick1,2,1,33,Brooklyn,2,2,1968-04-27
1,0,onelovetp21,2,1,33,new york,4,2,1977-08-04
1,0,penfan538,2,1,33,Brooklyn,3,2,1965-11-03
1,0,perfectmatchz,1,1,33,Jamaica,2,4,1986-05-29
1,0,pero1,2,1,33,New York,2,2,1982-01-01
1,1761,peter12132,2,1,33,New York,2,2,1945-10-06
1,0,playfulanddiscreet,1,1,33,Rochester,4,1,1963-08-23
1,0,Polaris3,2,1,33,Staten Island,3,2,1986-12-30
1,0,prettylady13,1,1,33,New York,2,6,1987-08-13
0,0,prime_minister,2,1,33,Floral Park,4,3,1979-06-26
1,0,princepogi13,2,1,33,Jamaica,3,3,1985-06-13
1,0,prinzfal,2,1,33,Rochester,12,2,1971-04-04
1,0,PS13,2,1,33,New York,3,3,1970-06-13
1,0,rabbithole2008,2,1,33,New York,3,2,1979-09-10
1,0,racchetta,2,1,33,New York,21,3,1956-03-24
1,1341,RandyD9100,2,1,33,Suffolk County,2,2,1972-09-10
1,0,raslover,2,1,33,College Point,12,2,1970-11-10
1,0,redhot631,2,1,33,Poughkeepsie,25,2,1961-05-08
1,0,refgus,2,1,33,Gansevoort,12,2,1967-11-11
1,0,Regal6,2,1,33,New York,6,2,1965-02-27
1,0,reverendo5,2,1,33,Bronx,15,2,1984-05-05
1,0,Robert201,2,1,33,Huntington,12,2,1956-09-01
1,0,robind2008,2,1,33,North Tonawanda,2,3,1980-04-02
1,1685,rom8,2,1,33,Westfield,6,3,1964-04-16
1,1761,rza1234,2,1,33,Brooklyn,12,2,1982-07-07
1,1399,Sage201,2,1,33,West Babylon,13,2,1980-09-16
1,0,saintant,2,1,33,Piermont,12,2,1979-09-19
1,0,sammylee2008,2,1,33,Adams Basin,6,2,1970-09-23
1,0,sasa010,2,1,33,Floral Park,15,2,1982-03-27
1,0,sassy691,1,1,33,Depew,2,4,1980-05-18
1,1761,schnuddel,2,1,33,New York,15,2,1976-01-19
1,1761,scottelb,2,1,33,Rockville Centre,6,2,1954-12-12
1,0,scstalker,1,1,33,Sea Cliff,12,1,1975-01-01
1,0,secretlife888,2,1,33,Staten Island,12,2,1977-02-14
1,0,sh19,2,1,33,Bronxville,15,3,1986-09-06
1,0,shadow2007,2,1,33,Mattituck,6,3,1979-05-27
1,0,sharky713,2,1,33,New York,24,2,1971-05-15
1,0,shmojoe,2,1,33,Woodstock,2,2,1934-01-01
1,0,SIGuy4Fun,2,1,33,Staten Island,15,2,1983-12-20
0,0,silver969,2,1,33,Floral Park,4,2,1969-10-03
0,0,simasipa,2,1,33,Floral Park,3,2,1968-06-22
1,0,skitrek,2,1,33,Riverhead,6,2,1959-08-08
1,0,snakeyes11111,2,1,33,New York,3,3,1986-07-25
1,0,snookinn86,2,1,33,Brooklyn,21,2,1983-03-03
1,0,Softkisses08,1,1,33,Saratoga Springs,12,1,1962-12-03
1,0,SONNY782,2,1,33,Poughkeepsie,3,2,1978-01-25
1,0,spike25y,2,1,33,Brooklyn,10,2,1983-11-26
1,0,stevieg2000,2,1,33,Riverhead,6,3,1951-02-04
1,0,stormtable,2,1,33,Norwich,26,3,1952-04-24
1,0,stratagem,2,1,33,Eastchester,12,2,1967-06-13
1,0,straydog08,2,1,33,Cross River,3,2,1969-11-11
1,1568,stutters,2,1,33,Bellmore,26,3,1960-12-12
1,1685,sunrisewithu,2,1,33,Rochester,6,2,1967-01-10
1,0,SunshineBlonde,1,1,33,New York,26,4,1983-05-18
1,1761,Syracuse2008,2,1,33,Syracuse,15,2,1970-01-01
1,0,tack1114,2,1,33,Suffern,2,2,1988-02-08
1,0,taq666,2,1,33,Brooklyn,4,5,1980-11-26
1,0,tatoojoe277,2,1,33,North Tonawanda,4,3,1977-02-25
1,0,tay65,2,1,33,North Blenheim,3,2,1976-03-03
1,0,Teaseme35,2,1,33,Ronkonkoma,12,2,1971-07-09
1,1311,teosep,2,1,33,athens,3,2,1970-01-03
1,0,terry1981,2,1,33,New York,3,3,1981-05-06
1,0,TheGG,2,1,33,New York,12,3,1971-07-05
1,0,thickmama,1,1,33,Brooklyn,2,1,1982-03-03
1,0,TKnewyork,2,1,33,Bronx,24,2,1964-01-10
1,0,tomtat,2,1,33,Long Island City,22,2,1963-10-20
1,0,TOOCUTIE6969,1,1,33,Brooklyn,25,6,1968-06-30
1,0,tracyg08,1,1,33,Schenectady,6,1,1963-07-19
1,0,trlhrt,2,1,33,Hamburg,12,2,1978-10-09
1,0,ttttt08,2,1,33,Long Island City,25,2,1990-03-06
1,0,uglysuperman,2,1,33,Amsterdam,21,3,1984-02-20
1,0,ula2008,1,1,33,Dresden,13,1,1980-10-22
1,0,umbertorace,2,1,33,New York,6,2,1970-05-30
1,1761,Undercover4you,2,1,33,Kew Gardens,12,2,1976-06-01
1,0,uniquelychipper,1,1,33,Coxsackie,2,1,1971-08-30
1,0,uwsman2008,2,1,33,New York,3,3,1979-04-05
1,0,vdavino37,2,1,33,Valhalla,27,2,1971-10-21
1,1761,virtual736,2,1,33,Brooklyn,27,2,1975-12-04
1,0,weller12,2,1,33,New York,26,2,1973-01-11
1,0,weston55,2,1,33,New York,6,2,1975-01-12
0,0,whodafunk,2,1,33,Floral Park,2,2,1985-10-27
1,0,wilcurlin,2,1,33,Watertown,10,3,1988-07-13
1,1761,wing9king,2,1,33,New York,23,2,1973-11-02
1,0,Xplringops,2,1,33,New York,3,2,1975-04-08
1,1311,youwillbesurprised,1,1,33,Liverpool,12,1,1967-10-07
1,1761,zanzibar74,2,1,33,Kew Gardens,2,3,1974-10-06
1,0,zodev,2,1,33,Floral Park,2,2,1957-09-21
1,0,Zvezdara,2,1,33,Floral Park,3,3,1962-05-22
1,0,zzzz1,1,1,33,Schenectady,26,4,1986-01-01
1,0,fangtan,2,1,34,Charlotte,3,2,1978-05-11
1,0,a1up,2,1,34,Coats,15,2,1980-09-09
1,0,atfirstsight08,2,1,34,Wilmington,15,3,1979-08-19
1,0,bdrmwarfare,2,1,34,Raleigh,12,2,1976-02-10
1,0,bobbyeraye,2,1,34,Greensboro,12,2,1952-01-01
1,0,browndog51671,2,1,34,Walkertown,2,2,1967-05-01
1,0,Bwannapop,2,1,34,Raleigh,6,2,1954-11-01
1,0,Carneypwr,2,1,34,Chapel Hill,12,3,1982-03-03
1,0,cgunner,2,1,34,Hendersonville,27,3,1976-04-22
1,0,class08,2,1,34,Concord,15,2,1974-08-08
1,0,commonbrown,2,1,34,New Bern,6,3,1945-01-27
1,0,dgb007,2,1,34,Matthews,2,2,1959-05-10
1,0,easyride2008,2,1,34,Hays,15,3,1984-03-22
1,145,estebanag69,2,1,34,Marion,6,2,1967-02-12
1,1685,GibsonPlayer89,2,1,34,Fort Bragg,2,2,1989-08-02
1,1716,gsxrkid600,2,1,34,Purlear,4,3,1988-12-20
1,0,handsomeman2008,2,1,34,Shelby,6,2,1958-02-02
1,0,hornyndunn,2,1,34,Dunn,2,2,1963-08-03
1,0,jeffa74,2,1,34,Charlotte,4,2,1974-01-17
1,291,jteam14,2,1,34,Raeford,12,2,1970-01-21
1,1685,lilboyblue2,2,1,34,Laurinburg,6,2,1966-08-07
1,0,love231,2,1,34,Greensboro,22,2,1969-02-13
1,1484,mahogony704,2,1,34,Charlotte,12,2,1971-10-16
1,0,marckred,2,1,34,Winston Salem,3,2,1965-04-13
1,0,morphine1,2,1,34,Raleigh,6,2,1967-07-14
1,0,Mr.magoo1,2,1,34,Asheboro,2,3,1947-10-02
1,0,OldSpice1011,2,1,34,Stanfield,6,3,1986-10-10
1,0,philkb,2,1,34,Raleigh,6,2,1964-10-29
1,0,secretlyseeking5,2,1,34,Charlotte,10,2,1976-11-29
1,1685,sexyjayz24,2,1,34,Hope Mills,4,3,1984-01-11
1,1311,slimjim545,2,1,34,Greenville,12,2,1983-01-13
1,0,startlight3,2,1,34,Cary,12,2,1971-01-02
1,0,Stash5000,2,1,34,Charlotte,15,3,1982-03-06
1,0,tamil2008,2,1,34,Wilmington,24,3,1986-04-27
1,0,thyco2008,2,1,34,Albemarle,24,2,1979-02-06
1,0,turbo40,1,1,34,Winston Salem,23,6,1964-06-01
1,0,Unlimited5708,2,1,34,Kernersville,6,2,1958-01-15
1,0,v6stang64,1,1,34,Gates,2,1,1963-12-31
1,1685,wemullen,2,1,34,Greensboro,12,3,1984-06-27
1,0,Wrench33,2,1,34,Mooresville,15,3,1987-11-21
1,0,babychase,2,1,35,bismarck,15,2,1987-01-28
1,0,hot2trot11,2,1,35,Fargo,3,2,1982-09-12
1,0,jgroves114,1,1,35,Casselton,6,1,1982-11-04
1,0,Noide,2,1,35,Mandan,15,2,1981-07-07
1,1484,onemojo,2,1,35,Bantry,6,3,1971-09-29
1,0,Prairiedog4,2,1,35,Minot,6,2,1954-06-06
1,0,river7,2,1,35,Dickinson,3,2,1950-03-01
1,0,yaron8,2,1,35,Amidon,4,3,1974-05-03
1,0,beefcake6,2,1,36,Cuyahoga Falls,13,2,1969-01-03
1,0,christina45784,1,1,36,Vincent,6,1,1971-08-20
1,0,www.badgirl.com,1,1,36,Dayton,2,1,1967-02-23
1,145,drewmi,2,1,36,North Bend,25,2,1975-05-03
1,0,36hungry,2,1,36,Hamilton,20,2,1972-07-26
1,0,alisa156,1,1,36,Grove City,6,1,1965-10-16
1,0,alluwant112,2,1,36,Galion,6,3,1968-08-30
1,0,ambrose12,2,1,36,Dayton,12,3,1981-06-10
1,0,andy148,2,1,36,Toledo,12,2,1974-11-28
1,0,benjamin21,2,1,36,Cincinnati,2,2,1945-07-21
1,1311,biggone434,2,1,36,Fremont,20,2,1964-01-14
1,1311,biggone43420,2,1,36,Fremont,12,2,1964-10-10
1,0,bluejasmine,1,1,36,Wickliffe,27,1,1962-07-21
1,0,blueman37,2,1,36,Cleveland,12,2,1968-10-07
1,0,Buckeye167,2,1,36,North Canton,12,2,1964-07-12
1,0,cautious_hunger,1,1,36,Columbus,3,1,1981-04-21
1,635,chase48,2,1,36,West Alexandria,3,3,1977-08-28
1,0,classybrowneyes2008,1,1,36,Cincinnati,4,1,1982-10-01
1,1761,damien5636,2,1,36,Fairfield,3,2,1977-02-18
1,1761,dave722522,2,1,36,Sylvania,3,2,1952-07-22
1,1685,dennycrain1,2,1,36,Youngstown,3,3,1969-10-01
1,0,don9084,2,1,36,Mentor,6,2,1965-03-03
1,0,doneak,1,1,36,Dayton,6,1,1976-10-07
1,0,doughboy7,2,1,36,Akron,12,2,1975-03-10
1,1761,droid08,2,1,36,Rootstown,12,2,1977-09-09
1,0,earthwinds22,1,1,36,Cleveland,4,4,1964-03-03
1,291,fantasyguy452001,2,1,36,West Liberty,6,2,1957-09-25
1,0,fling7365,2,1,36,Columbus,3,2,1980-01-01
1,0,goose692,2,1,36,Maple Heights,6,2,1967-03-13
1,1761,hello4now1,2,1,36,Westlake,2,2,1972-05-01
1,0,Hotfuz,2,1,36,North Bend,6,2,1977-04-06
1,0,jakjag1986,2,1,36,Walbridge,12,2,1986-12-07
1,0,jakjag19862,2,1,36,Oregon,12,2,1986-12-07
1,1716,jeffjeff53,2,1,36,Olmsted Falls,10,3,1953-01-17
1,0,jimijam86,2,1,36,Lorain,22,3,1986-01-10
1,0,johhny2008,2,1,36,Belpre,6,2,1967-01-19
1,1484,justsexyfun,2,1,36,North Canton,2,2,1968-02-09
1,0,kiera01,1,1,36,Akron,2,1,1969-09-14
1,1761,landrum7,2,1,36,Toledo,2,2,1989-03-19
1,0,lazzo81,2,1,36,Lima,15,3,1981-08-16
1,1685,looneypath6480,2,1,36,Milford,6,2,1980-06-04
1,0,LUST4LIFENOH,2,1,36,Olmsted Falls,10,3,1966-03-11
1,0,Lust4LifeNoh01,2,1,36,Olmsted Falls,10,2,1966-03-11
1,0,mhfhf,2,1,36,Cincinnati,4,2,1981-04-02
1,0,mic551,2,1,36,Stow,12,2,1969-07-01
1,0,moukeb8,1,1,36,Columbus,12,4,1981-06-09
1,0,nondi,2,1,36,Columbus,1,2,1961-05-26
1,0,Parceval,2,1,36,Akron,6,2,1971-10-20
1,0,plindinioh,1,1,36,Columbus,21,1,1984-07-05
1,0,pseudoz,2,1,36,Hamden,6,2,1987-09-02
1,0,racerx33,2,1,36,Wickliffe,2,3,1986-01-22
1,123,RN1111,2,1,36,Cuyahoga Falls,12,2,1974-11-11
1,0,rya1,1,1,36,Chilo,25,1,1979-04-09
1,0,secondlife2008,1,1,36,Akron,12,6,1970-11-16
1,100,seohioguy_302008,2,1,36,Athens,12,2,1979-09-09
1,1716,shiva617522,2,1,36,Canton,12,3,1952-06-17
1,0,skypilot50v,2,1,36,Kidron,12,3,1981-04-08
1,0,SloneRanger,2,1,36,Amherst,15,2,1979-06-08
1,0,slong1981,2,1,36,Hilliard,12,5,1981-03-03
1,0,sm.com.sm,2,1,36,Fairborn,12,2,1944-01-10
1,0,so_much_fun,2,1,36,westerville,3,3,1970-07-01
1,0,speedway44oz,2,1,36,Mason,12,2,1975-01-26
1,1311,stonecross97,2,1,36,Lisbon,10,2,1969-09-29
1,57,swingtown1,2,1,36,Dayton,2,2,1979-02-12
1,0,topheryoung65,2,1,36,Mentor,6,2,1967-03-20
1,1311,triple diver,2,1,36,Strongsville,10,2,1964-02-02
1,635,tryme28,2,1,36,West Alexandria,3,3,1977-08-28
1,0,vryoral2008,2,1,36,Westerville,26,2,1981-02-05
1,0,addoc,2,1,37,Stillwater,2,2,1967-04-27
1,0,cowboyway10,2,1,37,Elk City,12,2,1976-04-24
1,0,fraccat1234,2,1,37,Clinton,12,3,1974-01-10
1,0,hnstjm1968,2,1,37,Broken Arrow,10,2,1968-11-09
1,0,hnstjm68,2,1,37,Broken Arrow,10,2,1968-11-09
1,291,jayded123,2,1,37,miami,6,2,1977-01-19
1,695,john_nimitz,2,1,37,Checotah,3,2,1989-05-10
1,0,kodiak17,2,1,37,weatherford,6,2,1965-03-18
1,0,ksw390,2,1,37,Fairland,6,2,1982-08-05
1,0,made1,2,1,37,Oklahoma City,6,3,1981-11-30
1,0,mccorkle,2,1,37,Snyder,4,3,1985-07-31
1,0,megankisses,1,1,37,Tulsa,27,4,1982-01-16
1,0,mike982008,2,1,37,Hartshorne,12,2,1980-01-12
1,0,MisterMichael,2,1,37,Tulsa,6,3,1971-08-26
0,0,nana11,1,1,37,Cushing,26,4,1977-06-09
1,1484,Perfect Pleasure,1,1,37,Oklahoma City,2,4,1960-01-18
1,739,Sooner2002,2,1,37,Edmond,6,2,1970-01-12
1,0,stucazz1,2,1,37,Cleveland,22,3,1962-07-18
1,0,Trent36,2,1,37,Tulsa,6,2,1982-03-17
1,1716,1asslicker,2,1,38,Portland,4,2,1967-06-22
1,0,Ag4Ever,2,1,38,Klamath Falls,2,3,1963-04-14
1,0,andrew128,2,1,38,Gresham,10,2,1982-01-01
1,1399,artful_lover08,2,1,38,Portland,3,3,1964-11-01
1,0,babylis,1,1,38,Portland,25,4,1978-05-08
1,0,Bard3,2,1,38,Gresham,27,2,1968-04-30
1,0,bigfoot6685,2,1,38,Sandy,17,3,1966-09-24
1,291,candy6544,2,1,38,Hillsboro,6,2,1963-02-21
1,145,CollegeGuy614,2,1,38,Corvallis,6,3,1987-07-20
1,0,dex51,2,1,38,Portland,12,2,1974-09-24
1,0,djbmjb,2,1,38,Portland,6,2,1967-05-07
1,0,doug.hobby,2,1,38,Portland,6,3,1970-01-30
1,1685,DynamicVenusian,2,1,38,Portland,6,3,1968-12-23
1,0,firefighter221,2,1,38,Roseburg,12,2,1986-07-27
1,1394,islanddoc,2,1,38,Lake Oswego,17,2,1976-08-25
1,0,jasmine234,1,1,38,Pendleton,4,1,1978-01-04
1,0,kc900,2,1,38,Medford,2,3,1963-01-16
1,145,kramyelwah,2,1,38,Canby,2,3,1955-10-25
1,0,leftcoastal,2,1,38,Portland,6,2,1970-07-18
1,0,likearock84,2,1,38,Eugene,6,3,1984-06-06
1,0,linda19,1,1,38,Eugene,4,4,1959-12-12
1,1311,mrpdxbroker,2,1,38,Portland,3,2,1968-01-20
1,0,nunyabidnessdude,2,1,38,Cottage Grove,27,2,1972-08-08
1,1311,oldsoul2005731,2,1,38,Portland,27,2,1949-10-10
1,0,pdxregularguy,2,1,38,Tualatin,25,2,1962-01-11
1,0,russell69bad,2,1,38,Portland,13,2,1969-09-09
1,0,rythemjones,2,1,38,Portland,15,2,1981-07-07
1,0,Sponginghouse,2,1,38,Lake Oswego,2,2,1975-07-28
1,0,terrigts,2,1,38,Hillsboro,12,2,1973-06-10
1,0,Tom501,2,1,38,Salem,13,2,1951-09-09
1,1394,want2meatyou,2,1,38,Lagrande,10,2,1970-11-17
1,0,wintervest,2,1,38,Portland,6,2,1959-06-10
1,0,xcon08,2,1,38,Beaverton,12,2,1976-10-31
1,514,justtry161,2,1,39,Wellsboro,6,2,1979-08-08
1,1311,vandelay2,2,1,39,Lemoyne,20,2,1967-05-06
1,0,08chevy,2,1,39,Everett,20,2,1973-06-06
1,0,a232,2,1,39,Merion Station,3,3,1976-03-25
1,0,a235,2,1,39,Duryea,12,2,1963-01-02
1,1761,aguy07,2,1,39,Philadelphia,25,2,1954-04-09
1,0,aloise1,2,1,39,New Hope,3,2,1979-10-10
1,0,andrew119,2,1,39,Levittown,2,3,1972-12-23
1,1484,big_grady,2,1,39,Sharon Hill,6,2,1977-05-16
1,1761,bigchef1,2,1,39,Springdale,12,2,1977-08-30
1,0,bisbi,2,1,39,Wellersburg,1,2,1959-08-25
1,0,Black_Dutch,2,1,39,Philadelphia,12,2,1980-09-29
1,0,breland,2,1,39,Harrisburg,22,2,1976-06-25
1,1761,brooklyn19,2,1,39,Bensalem,4,2,1971-11-02
1,0,cade24,2,1,39,East Stroudsburg,6,3,1980-08-05
1,0,caf1183,2,1,39,Quarryville,6,2,1983-11-14
1,0,candycotton,1,1,39,Philadelphia,22,4,1968-11-05
1,1311,captainwarlock13,2,1,39,Orwigsburg,15,2,1973-01-10
1,1761,ccoconutcowboy,2,1,39,Palmerton,12,2,1959-01-29
1,1716,chevdog92,2,1,39,Grove City,6,3,1974-02-03
1,0,chrislions71,2,1,39,Williamsport,24,2,1971-09-22
1,1761,collegemed,2,1,39,Erie,2,2,1977-12-12
1,0,davedave17025,2,1,39,Enola,4,2,1958-12-18
1,0,DESHANELLE,1,1,39,Denver,2,4,1960-12-17
1,0,DilfSeeksMilf,2,1,39,Swarthmore,6,2,1966-01-01
1,1761,dm331974,2,1,39,Levitown,2,2,1974-10-23
1,1394,Dmick,2,1,39,Villanova,6,3,1970-09-09
1,1394,dmick1,2,1,39,Villanova,6,3,1968-09-17
1,0,don_quixote2008,2,1,39,Tamaqua,12,2,1979-06-22
1,0,dubbin03,2,1,39,Philadelphia,2,3,1986-02-11
1,0,egelados,2,1,39,Rossiter,3,2,1970-03-06
1,1484,emsol,2,1,39,Philadelphia,4,3,1957-08-06
1,0,ErosMag,2,1,39,Holbrook,4,3,1960-12-18
1,0,fahmi2008,2,1,39,East Petersburg,22,2,1976-12-21
1,0,fondulis69,2,1,39,Lancaster,6,2,1969-09-25
1,0,foxylady12,1,1,39,Johnstown,6,1,1980-03-05
1,0,franrobb,2,1,39,Penryn,6,2,1975-10-27
1,1311,gojoe08,2,1,39,Bala Cynwyd,12,2,1969-12-11
1,0,goodguy970,2,1,39,New Stanton,2,2,1970-04-07
1,0,hired_gun_72,2,1,39,State College,3,2,1972-04-05
1,0,hotlifeguard,2,1,39,Hershey,27,2,1972-08-09
1,0,ioannis73,2,1,39,Springs,3,2,1973-02-20
1,0,izoelrose,2,1,39,Erie,6,3,1980-07-09
1,0,Jay0122,2,1,39,Greensburg,12,3,1975-07-07
1,1311,jmac42,2,1,39,Landisville,12,3,1985-03-03
1,0,JohnJohn43,2,1,39,Johnstown,12,3,1981-09-20
1,1311,jpk73,2,1,39,Catasauqua,2,2,1973-06-13
1,1311,jplay2,2,1,39,Exton,12,2,1966-05-20
1,0,jwaylo,2,1,39,Pittsburgh,12,2,1978-12-13
1,1761,kavkaz13,2,1,39,Easton,3,2,1986-03-30
1,0,ketondc,2,1,39,Warrington,12,2,1969-06-01
1,0,kyel28,2,1,39,Scranton,12,3,1980-02-29
1,0,lagmis7070,1,1,39,Wayne,3,1,1970-01-01
1,0,laidoffelectrician,2,1,39,Pittsburgh,3,2,1959-07-02
1,0,laidoffelectrician1,2,1,39,West Newton,3,2,1959-07-02
1,0,Latinchick1,1,1,39,Philadelphia,2,4,1973-06-06
1,1761,lawdawg22,2,1,39,Greencastle,10,2,1980-10-26
1,1761,lawdawg259,2,1,39,Greencastle,10,2,1980-10-26
1,0,leed2384,2,1,39,Avondale,12,3,1984-02-03
1,1761,lex40,2,1,39,Philadelphia,24,2,1962-06-07
1,1761,lluckylu,2,1,39,Williamsport,12,2,1970-01-01
1,0,lorentat,2,1,39,Philadelphia,6,3,1962-05-22
1,0,lovemeagain,2,1,39,Plumsteadville,3,2,1965-08-08
1,1484,lukestover,2,1,39,Pittsburgh,4,2,1934-12-20
1,0,macsforfun,2,1,39,Zelienople,6,3,1960-12-01
1,0,madara1228,2,1,39,Reading,12,3,1986-12-28
1,1484,marshn,2,1,39,Easton,12,3,1968-11-18
1,0,matty1324,2,1,39,Pittsburgh,22,2,1985-03-24
1,0,mgress363,2,1,39,Hanover,13,2,1963-03-24
1,0,MikeIII,2,1,39,West Point,12,2,1968-07-01
1,0,mjp1962lips,2,1,39,Quakertown,6,2,1962-11-21
1,1685,monkev,2,1,39,Lancaster,6,2,1981-07-24
1,1761,naaaNoFighting,2,1,39,Pittsburgh,12,3,1983-05-02
1,1839,naradar,2,1,39,Allison Park,4,2,1982-02-03
1,0,nestorlinks,2,1,39,West Chester,13,2,1981-05-17
1,0,nich34,2,1,39,Elizabethtown,12,2,1979-11-01
1,0,nicifor,2,1,39,Clarks Summit,2,3,1982-06-21
1,0,nidoc,2,1,39,Allentown,4,3,1976-06-10
1,1685,nwparockhard1,2,1,39,Kane,6,2,1968-10-22
1,0,ouija16125,2,1,39,Greenville,6,2,1982-10-01
1,1761,pep1037,2,1,39,Johnstown,12,3,1969-09-28
1,0,petropa2000,2,1,39,Mc Knightstown,15,3,1960-12-02
1,0,Petty4345,2,1,39,Scranton,6,2,1971-12-11
1,0,proboy1,2,1,39,Hellertown,12,5,1978-07-07
1,0,purple69gr,2,1,39,West Mifflin,3,2,1969-01-13
1,1311,qwerty270,2,1,39,Chester Heights,15,2,1966-02-08
1,0,racerx7l,2,1,39,Barto,20,2,1976-05-11
1,0,recebadinheiro,2,1,39,Allentown,22,3,1985-03-28
1,0,richardThe5th,2,1,39,Philadelphia,3,2,1969-01-13
1,1716,richival,2,1,39,North East,2,2,1975-07-07
1,0,snowman552,2,1,39,North Wales,20,2,1952-05-17
1,0,softkitty3,1,1,39,Freeland,13,4,1967-06-06
1,0,softserve1958,2,1,39,Jenkintown,6,2,1948-10-31
1,0,sportyone37,2,1,39,Irwin,6,2,1970-12-01
1,0,swonderme,2,1,39,Allentown,15,2,1963-01-10
1,0,th0mas81,2,1,39,Rossiter,1,2,1981-05-07
1,1394,theinvman2,2,1,39,Philadelphia,22,2,1981-08-05
1,1685,ton1975,2,1,39,Mc Kean,6,2,1975-05-27
1,1311,Tootie08,1,1,39,Grove City,4,1,1960-01-01
1,0,Tschooduck,2,1,39,Abington,6,2,1983-09-17
1,1484,tsitalon,1,1,39,Scottdale,23,1,1981-12-01
1,1716,username63,2,1,39,Phoenixville,3,2,1963-01-01
1,0,violetinthecity,1,1,39,Pittsburgh,6,1,1972-01-10
1,1088,vito272,2,1,39,state college,4,2,1960-07-19
1,0,WaldoIsHere,2,1,39,Pittsburgh,3,2,1958-11-10
1,1311,waynesboro,2,1,39,Waynesboro,13,2,1979-01-15
1,1685,werdna29,2,1,39,Erie,24,3,1977-09-09
1,0,whodonit,2,1,39,gettysburg,27,2,1970-10-01
1,0,willie.wantsu,2,1,39,Stroudsburg,6,2,1964-01-25
1,0,wman08,2,1,39,Lancaster,12,2,1967-01-09
1,0,woodpro43,2,1,39,Auburn,12,2,1965-03-03
1,1311,wulfscar,2,1,39,Philipsburg,12,2,1969-03-20
1,0,xielunwen,1,1,39,Plymouth,3,4,1981-04-27
1,0,zed2000,1,1,39,Wyoming,17,4,1979-01-01
1,0,SANDRO1232,2,1,40,Bayamon,6,3,1977-01-01
1,0,29912008,2,1,40,Guaynabo,26,3,1984-08-10
1,0,sameer_only,2,1,40,Guaynabo,4,3,1989-10-16
1,0,popsariel,2,1,40,Trujillo Alto,3,3,1988-05-21
1,0,uae66,1,1,40,Guaynabo,15,1,1979-03-17
1,0,fahedb,2,1,40,Catano,10,3,1987-03-01
1,0,ian28,2,1,40,Guaynabo,1,3,1980-10-19
1,0,intizar1,2,1,40,Guaynabo,20,2,1985-01-18
1,0,pop17,2,1,40,Guaynabo,4,3,1977-01-24
1,0,subodh_bhaai,2,1,40,Trujillo Alto,12,2,1975-02-28
1,0,xjoker,2,1,40,Guaynabo,12,5,1984-04-10
1,0,FriarGirl,1,1,41,Providence,2,1,1975-01-16
1,0,justlooking1100,2,1,41,Cranston,15,3,1987-08-01
1,0,nyoka66,2,1,41,Newport,12,2,1966-05-02
1,0,Pete15708,2,1,41,Tiverton,20,2,1957-01-31
1,0,Ricardo691,2,1,41,Newport,6,3,1934-06-19
1,0,wildprowler,2,1,41,North Smithfield,4,2,1965-10-10
